what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337869436539
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337869452676
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337869466660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1337869467552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1337869490665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869496168
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1337869521140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869521276
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337869521342
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1337869521567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869522194
error,log,,,"Problems encountered during text search.",1337869543261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869559332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869582800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869591189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869627709
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1337869640352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869640690
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337869640700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869641526
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869644568
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1337869654905
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337869656877
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337869701803
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1337869706785
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337869712251
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337869737938
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1337869743966
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337869756012
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1337869762682
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1337869763304
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337869767074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869769632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869770906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337869774618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869775583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869775921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337869779783
